Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
650,5507,5500,0,2,0,0,1,7,0,0,12,477,6156
805,500,500,0,0,0,0,0,0,0,0,12,477,1304
1262,500,500,0,0,0,0,0,43,0,1,100,1048,1761
1279,526,500,0,0,0,0,5,26,0,1,100,1048,1804
1297,590,500,1,0,0,1,1,0,90,2,17,1113,1886
1336,561,500,1,0,0,1,0,0,61,0,12,477,1896
1427,960,500,1,0,0,0,7,350,110,3,31,1134,2386
1440,1097,500,1,0,0,1,4,350,97,4,96,1328,2536
1446,1091,500,1,0,1,2,4,350,91,4,96,1328,2536
1450,1087,500,1,0,2,3,4,350,87,4,96,1328,2536
1463,574,500,1,0,3,4,0,350,74,2,17,1113,2036
1484,553,500,1,0,4,5,0,350,53,4,96,1328,2036
1494,6393,5500,0,2,0,6,3,393,0,4,96,1328,7886
1517,520,500,1,0,5,7,0,350,20,1,100,1048,2036
1598,619,500,1,0,0,5,1,180,119,4,96,1328,2216
1611,786,500,1,0,0,6,1,180,106,1,100,1048,2396
1616,646,500,0,0,1,7,1,189,0,4,96,1328,2261
1654,6383,5500,0,2,4,8,0,233,0,4,96,1328,8036
1711,594,500,0,0,2,9,0,94,0,3,31,1134,2304
1722,1040,500,0,0,1,9,1,83,0,1,100,1048,2761
1744,1061,500,0,0,2,10,1,61,0,6,80,1618,2804
1765,1062,500,1,0,2,10,1,70,562,1,100,1048,2826
1773,1124,500,1,0,3,11,1,70,554,1,100,1048,2896
1819,1508,500,1,0,3,11,1,70,508,3,31,1134,3326
1845,1552,500,1,0,4,12,1,70,482,1,100,1048,3396
1866,1961,500,1,0,5,13,1,70,461,4,96,1328,3826
1903,6134,5500,0,2,4,12,0,484,0,1,100,1048,8036
1915,1982,500,1,0,6,13,1,70,412,6,80,1618,3896
1929,2398,500,1,0,7,14,1,70,398,4,96,1328,4326
1939,2458,500,1,0,8,15,1,70,388,6,80,1618,4396
1952,2875,500,1,0,9,16,1,70,375,1,100,1048,4826
1953,2944,500,1,0,10,17,1,70,374,4,96,1328,4896
1963,3364,500,1,0,11,18,1,70,364,6,80,1618,5326
1981,3416,500,1,0,12,19,1,70,346,1,100,1048,5396
1993,3834,500,1,0,13,20,1,70,334,4,96,1328,5826
2014,3883,500,1,0,14,21,1,70,313,4,96,1328,5896
2035,4292,500,1,0,15,22,1,70,292,4,96,1328,6326
2069,1193,500,0,0,16,20,1,236,0,4,96,1328,3261
2111,5926,5500,0,2,2,21,0,276,0,6,80,1618,8036
2166,1139,500,0,0,17,22,1,139,0,6,80,1618,3304
2189,1573,500,0,0,18,23,1,116,0,7,54,1937,3761
2202,1603,500,0,0,19,24,1,103,0,4,96,1328,3804
2210,2052,500,0,0,20,25,1,95,0,4,96,1328,4261
2227,2078,500,0,0,21,26,0,78,0,7,54,1937,4304
2229,2533,500,0,0,22,27,0,76,0,4,96,1328,4761
2229,2576,500,0,0,23,28,0,76,0,7,54,1937,4804
2237,3025,500,0,0,24,29,0,68,0,6,80,1618,5261
2254,3051,500,0,0,25,30,0,51,0,7,54,1937,5304
2264,3498,500,0,0,25,30,0,41,0,4,96,1328,5761
2266,3539,500,0,0,26,31,0,39,0,4,96,1328,5804
2278,3984,500,0,0,27,32,0,27,0,7,54,1937,6261
2318,3987,500,0,0,27,32,0,487,0,6,80,1618,6304
2321,9336,5500,0,2,3,33,0,66,0,5,41,1503,11656
2418,4089,500,1,0,13,31,1,0,3589,6,80,1618,6506
2434,4393,500,1,0,14,32,1,0,3573,6,80,1618,6826
2486,4521,500,1,0,15,33,1,0,3521,6,80,1618,7006
2491,4836,500,1,0,16,34,1,0,3516,7,54,1937,7326
2579,4928,500,1,0,17,32,1,0,3428,8,51,2396,7506
2651,5176,500,1,0,18,33,1,0,3356,8,51,2396,7826
2668,5339,500,1,0,19,34,1,0,3339,7,54,1937,8006
2765,5562,500,1,0,19,34,1,0,3242,8,51,2396,8326
2788,5719,500,1,0,20,35,1,0,3219,9,96,2676,8506
2816,6011,500,1,0,20,35,1,0,3191,7,54,1937,8826
2909,6098,500,1,0,21,34,1,0,3098,10,49,2772,9006
2974,6353,500,1,0,22,35,1,0,3033,8,51,2396,9326
3009,6498,500,1,0,23,36,1,0,2998,9,96,2676,9506
3014,6813,500,1,0,24,37,1,0,2993,9,96,2676,9826
3034,6973,500,1,0,25,38,1,0,2973,11,54,2929,10006
3039,7288,500,1,0,26,39,1,0,2968,10,49,2772,10326
3075,7432,500,1,0,27,40,1,0,2932,9,96,2676,10506
3081,7746,500,1,0,28,41,1,0,2926,10,49,2772,10826
3096,7911,500,1,0,29,42,1,0,2911,11,54,2929,11006
3241,8086,500,1,0,30,43,1,0,2766,9,96,2676,11326
3349,8158,500,1,0,29,41,1,0,2658,12,94,3209,11506
3355,8472,500,1,0,30,42,1,0,2652,12,94,3209,11826
3382,8625,500,1,0,31,43,1,0,2625,12,94,3209,12006
3394,8933,500,1,0,32,44,1,0,2613,11,54,2929,12326
3405,9982,5500,0,2,0,44,0,4482,0,11,54,2929,13386
3433,9074,500,1,0,33,45,1,0,2574,11,54,2929,12506
3479,9348,500,1,0,34,46,1,0,2528,9,96,2676,12826
3481,9526,500,1,0,35,47,1,0,2526,9,96,2676,13006
3532,9795,500,1,0,36,48,1,0,2475,10,49,2772,13326
3544,9963,500,1,0,37,49,1,0,2463,9,96,2676,13506
3559,10268,500,1,0,38,50,1,0,2448,11,54,2929,13826
3564,9973,5500,0,2,1,51,0,4323,0,9,96,2676,13536
3592,10415,500,1,0,39,52,1,0,2415,9,96,2676,14006
3593,10734,500,1,0,40,53,1,0,2414,12,94,3209,14326
3618,9919,5500,0,2,2,54,0,4269,0,9,96,2676,13536
3671,10836,500,1,0,41,55,1,0,2336,9,96,2676,14506
3675,11152,500,1,0,42,56,1,0,2332,12,94,3209,14826
3698,11309,500,1,0,43,57,1,0,2309,12,94,3209,15006
3715,11612,500,1,0,44,58,1,0,2292,14,13,3434,15326
3754,11753,500,1,0,45,59,1,0,2253,14,13,3434,15506
3789,12038,500,1,0,45,59,1,0,2218,12,94,3209,15826
3801,2961,500,0,0,46,60,1,4,0,11,54,2929,6761
3831,2974,500,0,0,46,59,1,474,0,12,94,3209,6804
3841,9696,5500,0,2,3,60,0,4046,0,12,94,3209,13536
3933,3329,500,0,0,47,60,1,372,0,12,94,3209,7261
4005,3300,500,0,0,48,61,1,300,0,15,29,3444,7304
4059,3703,500,0,0,49,62,1,246,0,12,94,3209,7761
4118,13039,5500,0,2,4,63,0,3769,0,12,94,3209,17156
4173,3632,500,0,0,50,64,1,132,0,13,13,3401,7804
4200,14687,5500,0,2,5,65,0,3687,0,12,94,3209,18886
4217,14820,5500,0,2,6,66,0,3670,0,15,29,3444,19036
4266,3996,500,0,0,50,66,1,39,0,15,29,3444,8261
4621,3684,500,0,0,50,64,1,184,0,16,43,4490,8304
4625,4137,500,0,0,51,65,1,180,0,16,43,4490,8761
4664,4141,500,0,0,52,66,1,141,0,16,43,4490,8804
4696,4566,500,0,0,53,67,1,109,0,18,66,4566,9261
4745,4560,500,0,0,54,68,1,60,0,18,66,4566,9304
4821,4941,500,0,0,53,67,1,484,0,16,43,4490,9761
4827,4978,500,0,0,54,68,1,478,0,18,66,4566,9804
4833,5429,500,0,0,55,68,1,472,0,18,66,4566,10261
4898,5407,500,0,0,56,68,1,407,0,17,58,4533,10304
4948,5814,500,0,0,57,69,1,357,0,17,58,4533,10761
4976,5829,500,0,0,58,70,1,329,0,19,36,4726,10804
5044,6218,500,0,0,59,71,1,261,0,18,66,4566,11261
5083,6222,500,0,0,60,72,1,222,0,19,36,4726,11304
5109,6653,500,0,0,61,73,1,196,0,19,36,4726,11761
5139,6666,500,0,0,62,74,1,166,0,17,58,4533,11804
5173,7089,500,0,0,63,75,1,132,0,20,74,4904,12261
5206,7099,500,0,0,64,76,1,99,0,16,43,4490,12304
5258,7504,500,0,0,65,77,1,47,0,17,58,4533,12761
5282,7523,500,0,0,65,77,1,23,0,17,58,4533,12804
5336,7926,500,0,0,65,76,1,469,0,18,66,4566,13261
5358,7947,500,0,0,66,77,1,447,0,20,74,4904,13304
5403,8359,500,0,0,67,77,1,402,0,16,43,4490,13761
5435,8370,500,0,0,68,78,1,370,0,19,36,4726,13804
5511,13526,5500,0,2,7,79,0,2376,0,18,66,4566,19036
5539,8723,500,0,0,69,80,1,266,0,20,74,4904,14261
5543,8762,500,0,0,70,81,1,262,0,18,66,4566,14304
5685,9077,500,0,0,71,82,1,120,0,20,74,4904,14761
5692,9113,500,0,0,72,83,1,113,0,20,74,4904,14804
5718,13319,5500,0,2,8,84,0,2169,0,20,74,4904,19036
5750,16907,5500,0,2,9,85,0,2137,0,22,62,5476,22656
5785,9477,500,0,0,72,85,1,20,0,20,74,4904,15261
5791,9514,500,0,0,73,86,1,14,0,20,74,4904,15304
5859,18528,5500,0,2,10,85,0,2028,0,22,62,5476,24386
5952,9810,500,0,0,73,86,0,353,0,21,14,5467,15761
5970,9835,500,0,0,74,87,0,335,0,21,14,5467,15804
6086,10031,500,1,0,37,87,1,0,9531,22,62,5476,16116
6132,10195,500,1,0,38,88,1,0,9485,23,11,5946,16326
6188,10429,500,1,0,39,88,1,0,9429,21,14,5467,16616
6316,10511,500,1,0,38,87,1,0,9301,21,14,5467,16826
6351,10766,500,1,0,39,87,1,0,9266,22,62,5476,17116
6378,18159,5500,0,2,10,88,0,1509,0,22,62,5476,24536
6416,10911,500,1,0,40,89,1,0,9201,22,62,5476,17326
6704,10913,500,1,0,41,89,1,0,8913,24,86,6547,17616
6930,10897,500,1,0,40,87,1,0,8687,25,25,6613,17826
6951,17586,5500,0,2,11,88,0,936,0,24,86,6547,24536
7080,11037,500,1,0,41,88,1,0,8537,24,86,6547,18116
7124,11203,500,1,0,42,89,1,0,8493,24,86,6547,18326
7147,11470,500,1,0,43,90,1,0,8470,24,86,6547,18616
7177,11650,500,1,0,44,91,1,0,8440,25,25,6613,18826
7274,11843,500,1,0,44,91,1,0,8343,27,98,6999,19116
7287,12040,500,1,0,45,92,1,0,8330,27,98,6999,19326
7308,12309,500,1,0,45,92,1,0,8309,25,25,6613,19616
7338,12489,500,1,0,46,92,1,0,8279,25,25,6613,19826
7369,12748,500,1,0,47,93,1,0,8248,25,25,6613,20116
7405,17132,5500,0,2,12,94,0,482,0,27,98,6999,24536
7438,12889,500,1,0,48,95,1,0,8179,24,86,6547,20326
7529,13088,500,1,0,49,95,1,0,8088,25,25,6613,20616
7565,13262,500,1,0,50,96,1,0,8052,25,25,6613,20826
7605,13512,500,1,0,51,97,1,0,8012,27,98,6999,21116
7621,13706,500,1,0,52,98,1,0,7996,27,98,6999,21326
7650,20507,5500,0,2,13,99,0,237,0,29,71,7513,28156
7659,13958,500,1,0,53,100,1,0,7958,27,98,6999,21616
7667,14160,500,1,0,54,101,1,0,7950,29,71,7513,21826
7698,14419,500,1,0,55,102,1,0,7919,29,71,7513,22116
7711,14616,500,1,0,56,103,1,0,7906,27,98,6999,22326
7727,14890,500,1,0,57,104,1,0,7890,28,35,7408,22616
7747,15080,500,1,0,58,105,1,0,7870,29,71,7513,22826
7777,15340,500,1,0,58,105,1,0,7840,28,35,7408,23116
7780,15547,500,1,0,59,106,1,0,7837,29,71,7513,23326
7841,15776,500,1,0,59,105,1,0,7776,27,98,6999,23616
7869,22018,5500,0,2,14,106,0,18,0,28,35,7408,29886
7911,15916,500,1,0,60,106,1,0,7706,30,37,7573,23826
7930,16187,500,1,0,61,107,1,0,7687,28,35,7408,24116
7936,22101,5500,0,2,14,108,0,5451,0,27,98,6999,30036
7995,16332,500,1,0,62,109,1,0,7622,29,71,7513,24326
8032,16585,500,1,0,63,109,1,0,7585,30,37,7573,24616
8118,16709,500,1,0,64,107,1,0,7499,29,71,7513,24826
8138,16979,500,1,0,65,108,1,0,7479,29,71,7513,25116
8232,21805,5500,0,2,12,109,0,5155,0,28,35,7408,30036
8243,17084,500,1,0,66,110,1,0,7374,31,70,7968,25326
8315,17302,500,1,0,65,109,1,0,7302,29,71,7513,25616
8320,17507,500,1,0,66,110,1,0,7297,28,35,7408,25826
8339,21698,5500,0,2,13,110,0,5048,0,30,37,7573,30036
8371,17746,500,1,0,67,111,1,0,7246,30,37,7573,26116
8381,17946,500,1,0,68,112,1,0,7236,30,37,7573,26326
8398,18219,500,1,0,69,113,1,0,7219,31,70,7968,26616
8402,25255,5500,0,2,14,114,0,4985,0,30,37,7573,33656
8408,18419,500,1,0,70,115,1,0,7209,30,37,7573,26826
8506,18611,500,1,0,71,116,1,0,7111,31,70,7968,27116
8507,18820,500,1,0,72,117,1,0,7110,29,71,7513,27326
8544,19073,500,1,0,73,117,1,0,7073,33,57,8409,27616
8595,19232,500,1,0,74,118,1,0,7022,32,19,8395,27826
8666,19451,500,1,0,75,119,1,0,6951,31,70,7968,28116
8669,19658,500,1,0,76,120,1,0,6948,34,72,8565,28326
8684,19933,500,1,0,77,121,1,0,6933,33,57,8409,28616
8689,20138,500,1,0,78,122,1,0,6928,35,88,8575,28826
8717,20400,500,1,0,79,123,1,0,6900,31,70,7968,29116
8794,20533,500,1,0,79,123,1,0,6823,31,70,7968,29326
8832,20785,500,1,0,79,122,1,0,6785,34,72,8565,29616
8849,20978,500,1,0,80,123,1,0,6768,34,72,8565,29826
8851,21266,500,1,0,81,124,1,0,6766,33,57,8409,30116
8879,21448,500,1,0,82,125,1,0,6738,34,72,8565,30326
8956,21661,500,1,0,83,126,1,0,6661,35,88,8575,30616
8996,21831,500,1,0,84,127,1,0,6621,35,88,8575,30826
9002,22115,500,1,0,85,128,1,0,6615,35,88,8575,31116
9010,26377,5500,0,2,15,128,0,4377,0,33,57,8409,35386
9077,22250,500,1,0,86,129,1,0,6540,33,57,8409,31326
9133,22484,500,1,0,87,130,1,0,6484,35,88,8575,31616
9223,22604,500,1,0,88,131,1,0,6394,33,57,8409,31826
9229,26308,5500,0,2,16,132,0,4158,0,34,72,8565,35536
9243,22874,500,1,0,89,133,1,0,6374,35,88,8575,32116
9286,23041,500,1,0,89,133,1,0,6331,33,57,8409,32326
9307,23310,500,1,0,89,133,1,0,6310,35,88,8575,32616
9351,23476,500,1,0,90,133,1,0,6266,34,72,8565,32826
9362,23755,500,1,0,91,134,1,0,6255,33,57,8409,33116
9367,23960,500,1,0,92,135,1,0,6250,37,98,9116,33326
