Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
481,500,500,0,0,0,0,0,0,0,0,87,481,980
481,50,50,0,0,0,1,0,0,0,0,87,481,530
481,51,50,1,0,1,2,4,0,2,0,87,481,531
481,51,50,1,0,2,3,4,0,2,0,87,481,531
481,101,50,1,0,3,4,4,0,2,0,87,481,581
481,552,500,1,0,4,5,4,0,2,0,87,481,1032
481,552,500,1,0,5,6,4,0,2,0,87,481,1032
481,151,50,1,0,6,7,32,0,2,0,87,481,631
481,201,50,1,0,7,8,87,0,2,0,87,481,681
481,501,500,1,0,8,9,4,0,2,0,87,481,981
481,52,50,1,0,9,10,4,0,2,0,87,481,532
481,52,50,1,0,10,11,4,0,2,0,87,481,532
481,551,500,1,0,11,12,4,0,2,0,87,481,1031
481,53,50,1,0,12,13,5,0,3,0,87,481,533
481,103,50,1,0,13,14,5,0,3,0,87,481,583
481,53,50,1,0,14,15,5,0,3,0,87,481,533
755,50,50,0,0,0,0,0,226,0,1,89,755,804
755,52,50,1,0,0,1,2,276,2,1,89,755,806
755,552,500,1,0,1,2,2,276,2,1,89,755,1306
755,277,50,1,0,2,3,2,276,2,1,89,755,1031
755,327,50,1,0,3,4,2,276,2,1,89,755,1081
755,777,500,1,0,4,5,2,276,2,1,89,755,1531
755,328,50,1,0,5,6,2,276,2,1,89,755,1082
755,778,500,1,0,6,7,2,276,2,1,89,755,1532
755,104,50,1,0,7,8,3,1,3,1,89,755,858
755,154,50,1,0,8,9,3,1,3,1,89,755,908
755,654,500,1,0,9,10,3,1,3,1,89,755,1408
755,503,500,1,0,10,11,3,0,4,1,89,755,1257
755,54,50,1,0,11,12,3,0,4,1,89,755,808
755,100,50,0,0,12,13,3,226,0,1,89,755,854
766,139,50,0,0,0,10,0,215,0,2,90,766,904
766,639,500,0,0,1,11,0,215,0,2,90,766,1404
766,265,50,0,0,2,12,0,215,0,2,90,766,1030
766,765,500,0,0,3,13,0,215,0,2,90,766,1530
766,1091,500,1,0,4,14,2,1,318,2,90,766,1856
766,1266,500,1,0,5,15,2,1,318,2,90,766,2031
766,1267,500,1,0,6,16,2,1,318,2,90,766,2032
855,1229,500,1,0,6,14,2,1,229,1,89,755,2083
866,819,50,1,0,6,13,2,1,218,2,90,766,1684
866,1319,500,1,0,7,14,2,1,218,2,90,766,2184
866,1491,500,1,0,8,15,2,1,218,2,90,766,2356
1010,574,500,1,0,7,12,2,0,75,3,89,1010,1583
1010,125,50,1,0,8,13,2,0,75,3,89,1010,1134
1010,625,500,1,0,9,14,2,0,75,3,89,1010,1634
1010,347,50,1,0,10,15,2,0,75,3,89,1010,1356
1010,300,50,1,0,11,16,3,149,250,3,89,1010,1309
1010,800,500,1,0,12,17,3,149,250,3,89,1010,1809
1010,449,50,1,0,13,18,3,149,250,3,89,1010,1458
1110,399,50,1,0,2,12,1,149,150,3,89,1010,1508
1228,331,50,1,0,3,12,1,149,32,4,88,1228,1558
1228,831,500,1,0,4,13,1,149,32,4,88,1228,2058
1228,1082,500,1,0,5,14,1,149,32,4,88,1228,2309
1228,1331,500,1,0,6,15,1,149,32,4,88,1228,2558
1228,227,50,0,0,7,16,1,303,0,4,88,1228,1454
1228,727,500,0,0,8,17,1,303,0,4,88,1228,1954
1228,353,50,0,0,9,18,1,303,0,4,88,1228,1580
1228,403,50,0,0,10,19,1,303,0,4,88,1228,1630
1228,903,500,0,0,11,20,1,303,0,4,88,1228,2130
1228,777,50,0,0,12,21,1,303,0,4,88,1228,2004
1228,827,50,0,0,13,22,1,303,0,4,88,1228,2054
1228,1456,500,1,0,14,23,3,151,806,4,88,1228,2683
1298,937,50,1,0,7,23,2,151,736,5,84,1298,2234
1298,1437,500,1,0,8,24,2,151,736,5,84,1298,2734
1298,1109,50,1,0,9,25,3,151,736,5,84,1298,2406
1298,1159,50,1,0,10,26,3,151,736,5,84,1298,2456
1298,1209,50,1,0,11,27,3,151,736,5,84,1298,2506
1298,1709,500,1,0,12,28,3,151,736,5,84,1298,3006
1298,1737,500,1,0,13,29,3,151,736,5,84,1298,3034
1298,1786,500,1,0,14,30,3,151,736,5,84,1298,3083
1650,1084,50,1,0,10,15,3,151,384,6,90,1650,2733
1650,434,50,1,0,11,16,2,150,385,6,90,1650,2083
1650,885,500,1,0,12,17,2,150,385,6,90,1650,2534
1650,484,50,1,0,13,18,2,150,385,6,90,1650,2133
1650,934,500,1,0,14,19,2,150,385,6,90,1650,2583
1650,534,50,1,0,15,20,2,150,385,6,90,1650,2183
1650,455,50,0,0,16,21,2,481,0,6,90,1650,2104
1650,955,500,0,0,17,22,2,481,0,6,90,1650,2604
1650,531,50,0,0,18,23,2,481,0,6,90,1650,2180
1650,1031,500,0,0,19,24,2,481,0,6,90,1650,2680
1750,613,50,1,0,20,24,3,246,563,6,90,1650,2362
2046,817,500,1,0,4,19,1,246,267,7,83,2046,2862
2046,563,50,1,0,5,20,1,246,267,7,83,2046,2608
2046,1063,500,1,0,6,21,1,246,267,7,83,2046,3108
2046,2039,500,2,0,7,22,2,1,690,7,83,2046,4084
2046,1638,50,2,0,8,23,2,1,690,7,83,2046,3683
2046,1688,50,2,0,9,24,2,1,690,7,83,2046,3733
2046,1738,50,2,0,10,25,2,1,690,7,83,2046,3783
2079,834,50,1,0,10,24,2,246,234,8,87,2079,2912
2079,884,50,1,0,11,25,2,246,234,8,87,2079,2962
2079,1384,500,1,0,12,26,2,246,234,8,87,2079,3462
2079,576,50,0,0,13,27,1,52,0,8,87,2079,2654
2079,626,50,0,0,14,28,1,52,0,8,87,2079,2704
2079,1102,500,0,0,15,29,1,52,0,8,87,2079,3180
2079,676,50,0,0,16,30,1,52,0,8,87,2079,2754
2079,1157,500,1,0,17,31,2,0,658,8,87,2079,3235
2079,708,50,1,0,18,32,2,0,658,8,87,2079,2786
2146,1141,500,1,0,17,28,2,0,591,7,83,2046,3286
2146,1361,500,1,0,18,29,2,0,591,7,83,2046,3506
2146,1389,500,1,0,19,30,2,0,591,7,83,2046,3534
2179,1405,500,1,0,20,31,2,0,558,8,87,2079,3583
2179,1557,500,1,0,21,32,2,0,558,8,87,2079,3735
2320,1467,500,1,0,10,28,1,0,417,9,83,2320,3786
2320,1237,50,1,0,11,29,1,0,417,9,83,2320,3556
2320,1265,50,1,0,12,30,1,0,417,9,83,2320,3584
2320,1737,500,1,0,13,31,1,0,417,9,83,2320,4056
2320,1314,50,1,0,14,32,1,0,417,9,83,2320,3633
2320,935,500,0,0,15,33,1,361,0,9,83,2320,3254
2320,1291,500,1,0,16,34,2,0,791,9,83,2320,3610
2320,1643,500,1,0,17,35,2,0,791,9,83,2320,3962
2320,1341,50,1,0,18,36,2,0,791,9,83,2320,3660
2320,1391,50,1,0,19,37,2,0,791,9,83,2320,3710
2320,1441,50,1,0,20,38,2,0,791,9,83,2320,3760
2320,1941,500,1,0,21,39,2,0,791,9,83,2320,4260
2320,1361,500,0,0,22,40,2,361,0,9,83,2320,3680
2320,1435,500,0,0,23,41,2,361,0,9,83,2320,3754
2320,1861,500,0,0,24,42,2,361,0,9,83,2320,4180
2320,1918,500,1,0,25,43,3,49,1418,9,83,2320,4237
2420,1414,50,1,0,26,41,3,49,1318,9,83,2320,3833
3664,173,50,1,0,2,7,1,49,74,10,80,3664,3836
3664,220,50,1,0,3,8,1,49,74,10,80,3664,3883
3664,223,50,1,0,4,9,1,49,74,10,80,3664,3886
3664,270,50,1,0,5,10,1,49,74,10,80,3664,3933
3664,723,500,1,0,6,11,1,49,74,10,80,3664,4386
3664,591,500,0,0,7,12,1,17,0,10,80,3664,4254
3664,773,500,1,0,8,13,2,450,273,10,80,3664,4436
3664,893,500,1,0,9,14,3,450,273,10,80,3664,4556
3664,471,50,1,0,10,15,3,450,273,10,80,3664,4134
3664,521,50,1,0,11,16,3,450,273,10,80,3664,4184
3664,571,50,1,0,12,17,3,450,273,10,80,3664,4234
3764,521,50,1,0,4,11,2,450,173,10,80,3664,4284
3851,437,50,1,0,5,8,2,450,86,11,86,3851,4287
3851,484,50,1,0,6,9,2,450,86,11,86,3851,4334
3851,937,500,1,0,7,10,2,450,86,11,86,3851,4787
3851,165,50,1,0,8,11,2,295,115,11,86,3851,4015
3851,665,500,1,0,9,12,2,295,115,11,86,3851,4515
3851,460,50,1,0,10,13,2,295,115,11,86,3851,4310
3851,960,500,1,0,11,14,2,295,115,11,86,3851,4810
3851,715,50,1,0,12,15,2,295,115,11,86,3851,4565
3851,1215,500,1,0,13,16,2,295,115,11,86,3851,5065
3851,1010,50,1,0,14,17,2,295,115,11,86,3851,4860
3851,1510,500,1,0,15,18,2,295,115,11,86,3851,5360
3951,1540,500,2,0,7,16,2,46,1040,11,86,3851,5490
3965,1572,500,2,0,8,17,1,46,1026,12,85,3965,5536
3965,1151,50,1,0,9,18,1,295,1,12,85,3965,5115
3965,716,500,0,0,10,19,0,216,0,12,85,3965,4680
3965,340,50,0,0,11,20,0,216,0,12,85,3965,4304
3965,840,500,0,0,12,21,0,216,0,12,85,3965,4804
3965,422,50,1,0,13,22,1,50,372,12,85,3965,4386
3965,472,50,1,0,14,23,1,50,372,12,85,3965,4436
3965,472,50,1,0,15,24,1,50,372,12,85,3965,4436
3965,522,50,1,0,16,25,1,50,372,12,85,3965,4486
3965,1072,500,1,0,17,26,3,48,474,12,85,3965,5036
3965,642,50,1,0,18,27,3,48,474,12,85,3965,4606
3965,1142,500,1,0,19,28,3,48,474,12,85,3965,5106
4065,1223,500,1,0,9,26,3,48,374,12,85,3965,5287
4366,623,50,1,0,3,14,2,48,73,13,82,4366,4988
4366,623,50,1,0,4,15,2,48,73,13,82,4366,4988
4366,1123,500,1,0,5,16,2,48,73,13,82,4366,5488
4366,573,500,1,0,6,17,2,48,73,13,82,4366,4938
4366,573,500,1,0,7,18,2,48,73,13,82,4366,4938
4366,171,50,1,0,8,19,2,48,73,13,82,4366,4536
4366,815,500,0,0,9,20,2,315,0,13,82,4366,5180
4366,489,50,0,0,10,21,2,315,0,13,82,4366,4854
4366,989,500,0,0,11,22,2,315,0,13,82,4366,5354
4466,693,50,1,0,2,18,1,428,643,13,82,4366,5158
4817,842,500,1,0,1,9,2,428,292,14,83,4817,5658
4817,971,500,1,0,2,10,2,428,292,14,83,4817,5787
4817,1172,500,1,0,3,11,2,428,292,14,83,4817,5988
4817,1174,500,1,0,4,12,2,428,292,14,83,4817,5990
4817,1220,500,1,0,5,13,2,428,292,14,83,4817,6036
4817,892,50,1,0,6,14,2,428,292,14,83,4817,5708
4817,1392,500,1,0,7,15,2,428,292,14,83,4817,6208
5074,1214,500,1,0,7,8,3,428,35,15,83,5074,6287
5074,965,50,1,0,8,9,3,428,35,15,83,5074,6038
5074,95,50,1,0,9,10,2,242,45,15,83,5074,5168
5074,145,50,1,0,10,11,2,242,45,15,83,5074,5218
5074,195,50,1,0,11,12,2,242,45,15,83,5074,5268
5074,695,500,1,0,12,13,2,242,45,15,83,5074,5768
5074,787,500,1,0,13,14,2,242,45,15,83,5074,5860
5074,157,50,0,0,14,15,2,107,0,15,83,5074,5230
5074,657,500,0,0,15,16,2,107,0,15,83,5074,5730
5074,781,500,0,0,16,17,2,107,0,15,83,5074,5854
5074,1157,500,0,0,17,18,2,107,0,15,83,5074,6230
5174,1098,500,1,0,3,15,1,89,598,15,83,5074,6271
5174,737,50,1,0,4,16,1,89,598,15,83,5074,5910
5291,670,50,1,0,3,12,1,89,481,16,80,5291,5960
5291,720,50,1,0,4,13,1,89,481,16,80,5291,6010
5291,1220,500,1,0,5,14,1,89,481,16,80,5291,6510
5291,1481,500,1,0,6,15,1,89,481,16,80,5291,6771
5291,1270,50,1,0,7,16,1,89,481,16,80,5291,6560
5291,1770,500,1,0,8,17,1,89,481,16,80,5291,7060
5291,1531,50,1,0,9,18,1,89,481,16,80,5291,6821
5291,1581,50,1,0,10,19,1,89,481,16,80,5291,6871
5291,1631,50,1,0,11,20,1,89,481,16,80,5291,6921
5291,1681,50,1,0,12,21,1,89,481,16,80,5291,6971
5488,1534,50,1,0,12,20,1,89,284,17,81,5488,7021
5488,1584,50,1,0,13,21,1,89,284,17,81,5488,7071
5488,2073,500,1,0,14,22,1,89,284,17,81,5488,7560
5488,1634,50,1,0,15,23,1,89,284,17,81,5488,7121
5488,1684,50,1,0,16,24,1,89,284,17,81,5488,7171
5488,1734,50,1,0,17,25,1,89,284,17,81,5488,7221
5488,1784,50,1,0,18,26,1,89,284,17,81,5488,7271
