Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
805,500,500,0,0,0,0,0,0,0,0,12,477,1304
1019,500,500,0,0,0,0,0,286,0,0,12,477,1518
1176,601,500,1,0,0,0,7,0,101,0,12,477,1776
1255,522,500,1,0,0,1,0,0,22,1,100,1048,1776
1336,500,500,0,0,0,0,0,0,0,1,100,1048,1835
1340,606,500,1,0,0,0,4,10,107,1,100,1048,1945
1343,604,500,1,0,0,1,4,10,104,1,100,1048,1946
1344,5503,5500,0,2,0,2,0,3,0,1,100,1048,6846
1399,558,500,1,0,1,2,0,0,58,1,100,1048,1956
1412,1034,500,1,0,2,3,0,0,45,1,100,1048,2445
1412,607,500,0,0,3,4,0,424,0,1,100,1048,2018
1443,503,500,1,0,4,5,0,10,4,0,12,477,1945
1454,882,500,0,0,2,3,2,382,0,1,100,1048,2335
1492,1395,500,1,0,1,3,4,0,395,4,96,1328,2886
1519,1038,500,2,0,2,4,4,10,538,1,100,1048,2556
1595,1792,500,1,0,2,4,4,0,292,4,96,1328,3386
1614,5832,5500,0,2,0,5,0,343,0,3,31,1134,7445
1661,896,500,2,0,3,6,4,10,396,5,41,1503,2556
1703,2184,500,1,0,4,7,3,380,1304,5,41,1503,3886
1727,2660,500,1,0,5,8,3,380,1280,6,80,1618,4386
1761,626,500,1,0,6,9,2,0,126,4,96,1328,2386
1770,617,500,1,0,7,10,2,0,117,4,96,1328,2386
1859,1087,500,2,0,7,10,2,10,198,2,17,1113,2945
1877,1010,500,1,0,8,11,2,0,10,3,31,1134,2886
1898,2109,500,1,0,1,10,1,380,1109,5,41,1503,4006
1992,527,500,0,0,2,9,0,344,0,3,31,1134,2518
2004,1015,500,0,0,3,10,0,332,0,3,31,1134,3018
2043,793,500,0,0,3,10,0,293,0,1,100,1048,2835
2081,1255,500,0,0,4,9,0,255,0,4,96,1328,3335
