Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
102,50,50,0,0,0,0,0,0,0,0,89,2,151
107,50,50,0,0,0,0,0,45,0,0,89,2,156
145,51,50,1,0,0,0,4,0,2,0,89,2,195
153,500,500,0,0,0,0,0,0,0,0,89,2,652
176,500,500,0,0,0,0,0,477,0,0,89,2,675
189,501,500,1,0,0,0,4,1,2,0,89,2,689
214,502,500,1,0,0,0,5,1,2,1,85,95,715
241,502,500,1,0,0,0,4,1,2,1,85,95,742
284,52,50,1,0,0,0,3,0,2,0,89,2,335
291,52,50,1,0,0,0,1,0,2,1,85,95,342
301,52,50,1,0,0,0,2,33,2,1,85,95,352
339,52,50,1,0,0,0,1,0,2,1,85,95,390
347,503,500,1,0,0,0,2,0,3,0,89,2,849
363,52,50,1,0,0,0,1,26,2,1,85,95,414
374,52,50,1,0,0,0,1,15,2,1,85,95,425
383,511,500,1,0,0,0,1,0,11,1,85,95,893
434,502,500,1,0,0,0,2,458,2,0,89,2,935
467,52,50,1,0,0,0,1,425,2,0,89,2,518
472,549,500,1,0,0,0,1,373,49,0,89,2,1020
478,712,500,1,0,0,1,1,373,43,0,89,2,1189
483,670,500,0,0,1,2,1,170,0,1,85,95,1152
491,235,50,0,0,2,3,1,162,0,0,89,2,725
1023,50,50,0,0,0,0,0,130,0,2,84,895,1072
1038,501,500,1,0,0,0,3,0,2,3,84,905,1538
1044,502,500,1,0,0,0,4,0,2,2,84,895,1545
1049,52,50,1,0,0,0,3,1,2,3,84,905,1100
1083,50,50,0,0,0,0,0,70,0,2,84,895,1132
1085,52,50,1,0,0,0,1,0,2,3,84,905,1136
1089,502,500,1,0,0,0,1,46,2,2,84,895,1590
1111,52,50,1,0,0,0,2,24,2,4,80,1003,1162
1114,502,500,1,0,0,0,1,21,2,2,84,895,1615
1146,500,500,0,0,0,0,0,7,0,4,80,1003,1645
1150,503,500,1,0,0,0,1,0,3,3,84,905,1652
1159,50,50,0,0,0,0,0,0,0,2,84,895,1208
1165,52,50,1,0,0,0,1,486,2,3,84,905,1216
1168,75,50,1,0,0,0,1,460,25,6,87,1052,1242
1194,65,50,0,0,0,0,0,15,0,6,87,1052,1258
1196,524,500,1,0,0,1,1,433,24,6,87,1052,1719
1198,545,500,1,0,1,2,1,433,22,2,84,895,1742
1199,892,500,1,0,2,3,2,433,21,5,90,1042,2090
1204,912,500,1,0,3,4,3,433,16,5,90,1042,2115
1205,498,50,1,0,4,5,3,433,15,4,80,1003,1702
1210,99,50,0,0,4,5,1,49,0,5,90,1042,1308
1212,597,500,0,0,5,6,1,47,0,5,90,1042,1808
1217,375,50,1,0,6,7,2,4,325,5,90,1042,1591
1217,379,50,1,0,7,8,2,4,325,6,87,1052,1595
1221,874,500,1,0,3,8,2,1,374,2,84,895,2094
1381,267,50,1,0,2,6,3,0,217,6,87,1052,1647
1609,87,50,0,0,0,2,0,200,0,8,87,1422,1695
1615,535,500,1,0,0,3,1,0,35,8,87,1422,2149
1639,107,50,0,0,1,3,1,170,0,8,87,1422,1745
1656,550,500,1,0,0,1,1,0,50,7,89,1402,2205
1660,560,500,1,0,1,2,1,0,46,8,87,1422,2219
1663,130,50,1,0,2,3,1,0,43,8,87,1422,1792
1665,628,500,1,0,3,4,1,0,41,8,87,1422,2292
1666,925,500,1,0,4,5,1,0,40,8,87,1422,2590
1667,499,50,1,0,5,6,2,0,39,7,89,1402,2165
1667,579,500,0,0,6,7,1,142,0,8,87,1422,2245
1675,634,500,0,0,7,8,1,134,0,7,89,1402,2308
1683,465,50,1,0,8,9,2,52,415,7,89,1402,2147
1691,507,50,1,0,9,10,2,52,407,8,87,1422,2197
1695,505,50,1,0,10,11,2,52,403,7,89,1402,2199
1701,997,500,1,0,10,11,2,52,397,8,87,1422,2697
1709,991,500,1,0,5,11,1,52,389,8,87,1422,2699
1716,1482,500,1,0,6,12,1,52,382,7,89,1402,3197
1722,1478,500,1,0,7,12,1,52,376,7,89,1402,3199
1741,1507,50,1,0,8,13,1,52,357,7,89,1402,3247
1741,1509,50,1,0,9,14,1,52,357,8,87,1422,3249
1808,1940,500,1,0,9,12,1,52,290,7,89,1402,3747
1812,1488,50,1,0,9,12,1,52,286,7,89,1402,3299
1817,1533,50,1,0,10,13,1,52,281,8,87,1422,3349
1822,2028,500,1,0,11,14,1,52,276,7,89,1402,3849
1849,1949,50,1,0,12,15,1,52,249,8,87,1422,3797
1855,2443,500,1,0,13,16,1,52,243,7,89,1402,4297
1860,2040,50,1,0,14,17,1,52,238,7,89,1402,3899
1878,2072,50,1,0,15,18,1,52,220,7,89,1402,3949
1878,340,50,1,0,16,19,2,38,290,8,87,1422,2217
1880,376,50,1,0,17,20,2,38,288,7,89,1402,2255
1888,830,500,1,0,18,21,2,38,280,7,89,1402,2717
1944,326,50,1,0,19,22,2,38,224,9,89,1809,2269
1945,811,500,1,0,20,23,2,38,223,9,89,1809,2755
1954,366,50,1,0,21,24,2,38,214,9,89,1809,2319
1955,388,50,1,0,22,25,2,38,213,9,89,1809,2342
1955,865,500,1,0,23,26,2,38,213,9,89,1809,2819
1957,886,500,1,0,24,27,2,38,211,9,89,1809,2842
1966,1125,500,1,0,25,28,2,38,202,9,89,1809,3090
1972,796,50,1,0,26,29,2,38,196,9,89,1809,2767
2018,278,50,0,0,27,30,2,291,0,9,89,1809,2295
2030,316,50,0,0,28,31,2,279,0,9,89,1809,2345
2060,749,500,0,0,29,32,2,249,0,9,89,1809,2808
2061,785,500,0,0,30,33,2,248,0,9,89,1809,2845
2068,1190,500,1,0,31,34,3,0,690,9,89,1809,3257
2088,730,50,1,0,32,35,3,0,670,9,89,1809,2817
2098,1220,500,1,0,16,35,2,0,660,9,89,1809,3317
2116,1204,500,1,0,17,35,2,0,642,9,89,1809,3319
2123,770,50,1,0,18,35,2,0,635,9,89,1809,2892
2131,812,50,1,0,19,36,2,0,627,9,89,1809,2942
2184,809,50,1,0,9,34,1,0,574,9,89,1809,2992
2187,1306,500,1,0,10,35,1,0,571,9,89,1809,3492
