Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
114,50,50,0,0,0,0,0,0,0,0,89,2,163
137,50,50,0,0,0,0,0,27,0,0,89,2,186
144,501,500,1,0,0,0,4,0,2,0,89,2,644
243,50,50,0,0,0,0,0,0,0,1,85,95,292
278,500,500,0,0,0,0,0,15,0,0,89,2,777
291,502,500,1,0,0,0,4,1,2,0,89,2,792
326,500,500,0,0,0,0,0,0,0,0,89,2,825
361,502,500,1,0,0,0,3,1,2,1,85,95,862
367,52,50,1,0,0,0,2,0,2,0,89,2,418
376,502,500,1,0,0,0,3,1,2,0,89,2,877
391,502,500,1,0,0,0,2,0,2,1,85,95,892
401,53,50,1,0,0,0,1,489,3,1,85,95,453
412,510,500,1,0,0,0,1,0,10,1,85,95,921
431,75,50,1,0,0,0,1,437,25,0,89,2,505
463,96,50,1,0,0,0,1,384,46,1,85,95,558
468,591,500,1,0,0,1,1,384,41,0,89,2,1058
476,671,500,1,0,1,2,2,246,171,1,85,95,1146
570,708,500,0,0,0,1,1,256,0,1,85,95,1277
1047,50,50,0,0,0,0,0,0,0,3,84,905,1096
1084,52,50,1,0,0,0,4,0,2,2,84,895,1135
1094,51,50,1,0,0,0,2,1,2,2,84,895,1144
1143,500,500,0,0,0,0,0,0,0,5,90,1042,1642
1149,52,50,1,0,0,0,5,0,2,5,90,1042,1200
1153,502,500,1,0,0,0,5,0,2,3,84,905,1654
1160,52,50,1,0,0,0,2,39,2,4,80,1003,1211
1171,502,500,1,0,0,0,3,482,2,2,84,895,1672
1183,52,50,1,0,0,0,2,16,2,4,80,1003,1234
1186,52,50,1,0,0,0,1,13,2,3,84,905,1237
1190,502,500,1,0,0,0,1,9,2,5,90,1042,1691
1190,511,500,1,0,0,1,1,9,2,6,87,1052,1700
1190,524,500,1,0,1,2,2,487,24,6,87,1052,1713
1191,544,500,1,0,2,3,1,487,23,4,80,1003,1734
1204,86,50,1,0,1,2,2,461,36,4,80,1003,1289
1213,577,500,1,0,2,3,1,461,27,5,90,1042,1789
1238,90,50,0,0,1,2,1,405,0,6,87,1052,1327
1240,138,50,0,0,0,3,0,403,0,6,87,1052,1377
1250,178,50,0,0,1,3,0,393,0,6,87,1052,1427
1250,228,50,0,0,2,4,0,393,0,6,87,1052,1477
1252,726,500,0,0,3,5,0,391,0,6,87,1052,1977
1253,440,50,0,0,4,6,0,390,0,2,84,895,1692
1267,440,50,1,0,5,7,1,0,390,3,84,905,1706
1277,896,500,1,0,6,8,1,0,380,4,80,1003,2172
1289,918,500,1,0,6,8,1,0,368,6,87,1052,2206
1292,1381,500,1,0,7,8,1,0,365,2,84,895,2672
1293,1414,500,1,0,8,9,1,0,364,6,87,1052,2706
1296,1427,50,1,0,9,10,1,0,361,3,84,905,2722
1299,1458,50,1,0,10,11,1,0,358,2,84,895,2756
1309,1914,500,1,0,11,12,1,0,348,2,84,895,3222
1310,1947,500,1,0,12,13,1,0,347,6,87,1052,3256
1311,2412,500,1,0,13,14,1,0,346,4,80,1003,3722
1311,2446,500,1,0,14,15,1,0,346,6,87,1052,3756
1315,2908,500,1,0,15,16,1,0,342,3,84,905,4222
1317,2490,50,1,0,16,17,1,0,340,2,84,895,3806
1317,2540,50,1,0,17,18,1,0,340,2,84,895,3856
1318,3039,500,1,0,18,19,1,0,339,5,90,1042,4356
1319,2652,50,2,0,19,20,2,80,2602,5,90,1042,3970
1319,3121,500,2,0,20,21,2,80,2602,5,90,1042,4439
1320,2701,50,2,0,21,22,2,80,2601,5,90,1042,4020
1324,2713,50,2,0,22,23,2,80,2597,4,80,1003,4036
1326,2725,50,2,0,23,24,2,80,2595,6,87,1052,4050
1332,2739,50,2,0,23,24,2,80,2589,2,84,895,4070
1338,2749,50,2,0,24,25,2,80,2583,2,84,895,4086
1346,2755,50,2,0,25,26,2,80,2575,4,80,1003,4100
1350,2771,50,2,0,26,27,2,80,2571,5,90,1042,4120
1351,2786,50,2,0,27,28,2,80,2570,5,90,1042,4136
1356,3245,500,2,0,28,29,2,80,2565,2,84,895,4600
1357,2814,50,2,0,29,30,2,80,2564,2,84,895,4170
1365,2822,50,2,0,30,31,2,80,2556,2,84,895,4186
1365,2856,50,2,0,31,32,2,80,2556,5,90,1042,4220
1368,2872,50,2,0,32,33,3,411,2822,2,84,895,4239
1369,3352,500,2,0,33,34,3,411,2821,2,84,895,4720
1369,3371,500,2,0,34,35,3,411,2821,5,90,1042,4739
1371,3473,500,2,0,35,36,3,411,2819,2,84,895,4843
1371,3119,50,2,0,36,37,3,411,2819,2,84,895,4489
1374,3616,500,2,0,37,38,3,411,2816,3,84,905,4989
1374,3727,500,2,0,38,39,3,411,2816,4,80,1003,5100
1378,3345,500,1,0,39,40,3,0,279,4,80,1003,4722
1379,3478,500,1,0,39,40,3,0,278,5,90,1042,4856
1381,3392,50,1,0,40,41,4,0,276,4,80,1003,4772
1381,3393,50,2,0,41,42,4,377,3343,5,90,1042,4773
1381,3859,500,2,0,42,43,4,377,3343,6,87,1052,5239
1382,3891,500,1,0,43,44,4,0,275,6,87,1052,5272
1389,3438,50,2,0,44,45,5,324,3388,4,80,1003,4826
1391,802,500,0,0,45,46,2,252,0,5,90,1042,2192
1393,351,50,1,0,46,47,2,7,301,3,84,905,1743
1418,333,50,1,0,47,48,2,7,276,4,80,1003,1750
1427,337,50,1,0,48,49,2,7,267,4,80,1003,1763
1429,356,50,1,0,48,49,2,7,265,5,90,1042,1784
1429,815,500,1,0,49,50,2,7,265,6,87,1052,2243
1430,821,500,1,0,50,51,2,7,264,4,80,1003,2250
1430,834,500,1,0,51,52,2,7,264,6,87,1052,2263
1438,397,50,1,0,52,53,2,7,256,4,80,1003,1834
1446,394,50,1,0,53,54,2,7,248,4,80,1003,1839
1452,433,50,1,0,54,55,2,7,242,5,90,1042,1884
1458,882,500,1,0,55,56,2,7,236,5,90,1042,2339
1462,473,50,1,0,56,57,2,7,232,6,87,1052,1934
1465,520,50,1,0,57,58,2,7,229,6,87,1052,1984
1465,1020,500,1,0,58,59,2,7,229,6,87,1052,2484
1471,1273,500,1,0,59,60,2,7,223,4,80,1003,2743
1483,818,50,1,0,59,60,2,7,211,4,80,1003,2300
1488,1276,500,1,0,60,61,2,7,206,4,80,1003,2763
1492,859,50,1,0,61,62,2,7,202,5,90,1042,2350
1492,1348,500,1,0,62,63,2,7,202,6,87,1052,2839
1496,1355,500,1,0,63,64,2,7,198,4,80,1003,2850
1496,1489,500,1,0,64,65,2,7,198,4,80,1003,2984
1499,1745,500,1,0,65,66,2,7,195,5,90,1042,3243
1504,974,500,0,0,66,67,2,139,0,6,87,1052,2477
1505,738,50,0,0,67,68,2,138,0,7,89,1402,2242
1506,787,50,0,0,68,69,2,137,0,5,90,1042,2292
1506,837,50,0,0,69,70,2,137,0,6,87,1052,2342
1509,884,50,0,0,70,71,2,134,0,6,87,1052,2392
1510,933,50,0,0,71,72,2,133,0,7,89,1402,2442
1513,980,50,0,0,72,73,2,130,0,6,87,1052,2492
1522,1456,500,0,0,73,74,2,121,0,6,87,1052,2977
1527,1016,50,0,0,74,75,2,116,0,6,87,1052,2542
1533,1060,50,0,0,75,76,2,110,0,7,89,1402,2592
1537,1556,500,0,0,76,77,2,106,0,8,87,1422,3092
1542,1274,50,1,0,77,78,3,85,1224,8,87,1422,2815
1554,1762,500,1,0,78,79,3,85,1212,7,89,1402,3315
1562,1328,50,1,0,79,80,3,85,1204,7,89,1402,2889
1583,1768,500,1,0,80,81,3,85,1183,8,87,1422,3350
1585,1805,500,1,0,81,82,3,85,1181,7,89,1402,3389
1586,1899,500,1,0,82,83,3,85,1180,7,89,1402,3484
1597,2147,500,1,0,83,84,3,85,1169,7,89,1402,3743
1609,1757,50,1,0,84,85,3,85,1157,8,87,1422,3365
1652,1749,50,1,0,84,85,3,85,1114,8,87,1422,3400
1657,2209,500,1,0,42,86,2,85,1109,8,87,1422,3865
1681,1759,50,1,0,43,85,2,85,1085,8,87,1422,3439
1702,1749,50,1,0,21,83,1,85,1064,7,89,1402,3450
1716,2224,500,1,0,22,82,1,85,1050,8,87,1422,3939
1717,1784,50,1,0,23,83,1,85,1049,7,89,1402,3500
1734,1294,50,0,0,24,84,1,459,0,7,89,1402,3027
1740,1788,500,0,0,25,84,1,453,0,7,89,1402,3527
1784,1809,500,0,0,26,82,1,409,0,7,89,1402,3592
1785,2202,500,1,0,27,83,2,14,1702,7,89,1402,3986
1805,2196,500,1,0,28,82,2,14,1682,8,87,1422,4000
1841,1953,50,1,0,29,81,2,14,1646,7,89,1402,3793
1867,1977,50,1,0,30,82,2,14,1620,8,87,1422,3843
1876,2468,500,1,0,31,83,2,14,1611,7,89,1402,4343
1882,2146,500,0,0,32,84,2,311,0,7,89,1402,4027
1900,1743,50,0,0,33,84,2,293,0,8,87,1422,3642
1912,1781,50,0,0,34,85,2,281,0,8,87,1422,3692
2028,1715,50,0,0,34,83,2,165,0,9,89,1809,3742
2255,1988,500,0,0,33,78,2,38,0,9,89,1809,4242
3788,130,50,1,0,0,32,1,133,80,12,81,3378,3917
4312,50,50,0,0,0,10,0,0,0,13,86,4155,4361
4627,50,50,0,0,0,5,0,0,0,13,86,4155,4676
4780,50,50,0,0,0,0,0,0,0,14,85,4290,4829
4863,50,50,0,0,0,0,0,0,0,15,81,4731,4912
4864,50,50,0,0,0,0,0,49,0,15,81,4731,4913
4881,502,500,1,0,0,0,3,0,2,16,89,4778,5382
4894,502,500,1,0,0,0,2,205,2,16,89,4778,5395
4897,52,50,1,0,0,0,1,202,2,15,81,4731,4948
4898,515,500,0,0,0,1,0,15,0,16,89,4778,5412
4900,64,50,0,0,0,1,0,13,0,16,89,4778,4963
4902,550,500,1,0,1,2,1,149,50,15,81,4731,5451
4912,128,50,1,0,2,3,1,149,40,15,81,4731,5039
4924,166,50,1,0,1,2,1,149,28,15,81,4731,5089
4928,86,50,0,0,2,3,1,485,0,16,89,4778,5013
4936,128,50,0,0,3,4,1,477,0,15,81,4731,5063
4972,592,500,0,0,0,3,0,441,0,15,81,4731,5563
4972,620,500,1,0,1,4,1,9,120,16,89,4778,5591
4972,179,50,1,0,2,5,1,9,120,16,89,4778,5150
4975,676,500,1,0,3,6,1,9,117,15,81,4731,5650
4980,310,50,1,0,4,7,1,9,112,15,81,4731,5289
4982,808,500,1,0,5,8,1,9,110,16,89,4778,5789
4987,459,50,1,0,6,9,1,9,105,16,89,4778,5445
4994,502,50,1,0,7,9,1,9,98,15,81,4731,5495
5003,499,50,1,0,8,10,1,9,89,16,89,4778,5501
5019,527,50,1,0,8,10,1,9,73,15,81,4731,5545
5025,527,50,1,0,9,11,1,9,67,16,89,4778,5551
5028,568,50,1,0,10,12,1,9,64,16,89,4778,5595
5034,568,50,1,0,11,13,1,9,58,16,89,4778,5601
5037,288,50,1,0,12,14,2,108,238,15,81,4731,5324
5038,337,50,1,0,13,15,2,108,237,16,89,4778,5374
5041,834,500,1,0,14,15,2,108,234,16,89,4778,5874
5041,842,500,1,0,15,16,2,108,234,16,89,4778,5882
5059,866,50,1,0,16,17,2,108,216,17,84,4952,5924
5064,1319,500,1,0,17,18,2,108,211,15,81,4731,6382
5069,906,50,1,0,17,18,2,108,206,16,89,4778,5974
5072,1403,500,1,0,18,19,2,108,203,17,84,4952,6474
5086,1347,50,1,0,19,20,2,108,189,16,89,4778,6432
5087,1846,500,1,0,20,21,2,108,188,16,89,4778,6932
5087,1438,50,1,0,21,22,2,108,188,16,89,4778,6524
5094,1931,500,1,0,10,22,1,108,181,16,89,4778,7024
5099,1884,50,1,0,11,23,1,108,176,16,89,4778,6982
5100,1892,50,2,0,12,24,2,109,1842,16,89,4778,6991
5102,1940,50,2,0,13,24,2,109,1840,16,89,4778,7041
5105,1987,50,2,0,14,25,2,109,1837,15,81,4731,7091
5108,2375,500,1,0,15,26,2,108,167,16,89,4778,7482
5116,1959,50,1,0,16,27,2,108,159,17,84,4952,7074
5117,2458,500,1,0,17,28,2,108,158,15,81,4731,7574
5119,794,500,0,0,18,29,1,294,0,16,89,4778,5912
5132,482,50,0,0,19,30,1,281,0,15,81,4731,5613
5146,498,50,1,0,20,31,2,57,448,15,81,4731,5643
5159,937,500,1,0,21,31,2,57,435,16,89,4778,6095
5162,940,500,1,0,22,32,2,57,432,16,89,4778,6101
5169,975,500,1,0,23,33,2,57,425,15,81,4731,6143
5176,525,50,1,0,24,34,2,57,418,17,84,4952,5700
5177,1024,500,1,0,25,35,2,57,417,16,89,4778,6200
5190,650,50,1,0,26,36,2,57,404,17,84,4952,5839
5198,692,50,1,0,27,37,2,57,396,15,81,4731,5889
5202,1188,500,1,0,28,38,2,57,392,15,81,4731,6389
5202,1394,500,1,0,29,39,2,57,392,17,84,4952,6595
5203,1399,500,1,0,30,40,2,57,391,17,84,4952,6601
5214,980,50,1,0,31,41,2,57,380,15,81,4731,6193
5231,1013,50,1,0,32,42,2,57,363,15,81,4731,6243
