Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
1215,500,500,0,0,0,0,0,0,0,1,100,1048,1714
1308,500,500,0,0,0,0,0,407,0,3,31,1134,1807
1314,602,500,1,0,0,0,7,0,103,1,100,1048,1915
1335,582,500,1,0,0,1,1,0,82,3,31,1134,1916
1359,558,500,1,0,1,2,0,0,58,2,17,1113,1916
1407,509,500,1,0,2,3,0,0,10,3,31,1134,1915
1414,613,500,2,0,3,4,3,390,113,2,17,1113,2026
1450,1206,500,1,0,0,1,2,260,207,4,96,1328,2655
1466,2060,500,1,0,0,2,5,1,560,4,96,1328,3525
1467,689,500,1,0,1,3,2,260,190,1,100,1048,2155
1484,2043,500,1,0,2,4,5,1,542,4,96,1328,3526
1501,916,500,1,0,3,5,2,260,156,3,31,1134,2416
1598,2428,500,1,0,4,5,3,1,428,4,96,1328,4025
1611,546,500,1,0,5,6,0,260,46,1,100,1048,2156
1616,910,500,1,0,6,7,2,0,411,4,96,1328,2525
1654,6003,5500,0,2,0,8,0,263,0,4,96,1328,7656
1711,504,500,0,0,3,7,0,4,0,3,31,1134,2214
1722,586,500,0,0,3,7,0,493,0,1,100,1048,2307
1744,2903,500,1,0,4,8,3,0,1903,6,80,1618,4646
1765,1391,500,2,0,5,9,3,0,762,1,100,1048,3155
1773,1754,500,2,0,6,10,3,0,754,1,100,1048,3526
1825,1202,500,2,0,6,10,3,0,702,5,41,1503,3026
1903,5513,5500,0,2,2,11,0,14,0,1,100,1048,7415
1915,3111,500,1,0,7,12,3,0,1732,6,80,1618,5025
1929,598,500,1,0,8,11,0,0,98,4,96,1328,2526
1939,3208,500,1,0,9,12,1,0,1708,6,80,1618,5146
1952,1704,500,2,0,10,13,1,0,575,1,100,1048,3655
1953,1073,500,1,0,11,14,1,0,74,4,96,1328,3025
1966,2061,500,2,0,12,15,1,0,561,3,31,1134,4026
1998,5529,5500,0,2,1,16,0,419,0,1,100,1048,7526
2018,1009,500,1,0,13,17,1,1,8,3,31,1134,3026
2042,673,500,0,0,2,15,0,173,0,1,100,1048,2714
2080,3446,500,1,0,3,16,1,0,1567,6,80,1618,5525
