Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
176,500,500,0,0,0,0,0,0,0,0,89,2,675
189,500,500,0,0,0,0,0,487,0,0,89,2,688
223,52,50,1,0,0,0,5,1,2,1,85,95,274
229,52,50,1,0,0,0,6,1,2,0,89,2,280
264,52,50,1,0,0,0,4,0,2,0,89,2,315
301,502,500,1,0,0,0,2,13,2,1,85,95,802
308,501,500,1,0,0,0,1,1,2,0,89,2,808
318,51,50,1,0,0,0,3,0,2,0,89,2,368
332,502,500,1,0,0,0,4,0,2,1,85,95,833
363,52,50,1,0,0,0,3,1,2,1,85,95,414
380,503,500,1,0,0,0,3,0,3,0,89,2,882
401,52,50,1,0,0,0,2,480,2,1,85,95,452
411,503,500,1,0,0,0,1,469,3,0,89,2,913
420,52,50,1,0,0,0,1,461,2,1,85,95,471
431,74,50,1,0,0,0,1,428,24,0,89,2,504
460,65,50,1,0,0,0,1,408,15,0,89,2,524
468,537,500,1,0,0,1,1,408,7,0,89,2,1004
471,106,50,1,0,1,2,2,356,56,0,89,2,576
478,599,500,1,0,0,2,1,356,49,0,89,2,1076
485,241,50,0,0,1,3,1,191,0,0,89,2,725
1056,500,500,0,0,0,0,0,0,0,2,84,895,1555
1099,50,50,0,0,0,0,0,457,0,2,84,895,1148
1111,502,500,1,0,0,0,7,0,2,3,84,905,1612
1125,52,50,1,0,0,0,5,486,2,3,84,905,1176
1146,501,500,1,0,0,0,1,1,2,4,80,1003,1646
1149,500,500,0,0,0,0,0,407,0,2,84,895,1648
1150,51,50,1,0,0,0,1,0,2,4,80,1003,1200
1152,502,500,1,0,0,0,3,1,2,5,90,1042,1653
1160,502,500,1,0,0,0,1,1,2,6,87,1052,1661
1166,514,500,1,0,0,0,2,433,14,5,90,1042,1679
1167,51,50,1,0,0,1,0,0,1,2,84,895,1217
1183,71,50,1,0,0,0,1,14,21,3,84,905,1253
1185,533,500,1,0,0,1,1,14,19,4,80,1003,1717
1185,569,500,1,0,1,2,1,14,19,5,90,1042,1753
1186,2180,500,1,0,2,3,3,0,430,5,90,1042,3365
1190,1064,500,1,0,3,4,3,69,459,6,87,1052,2253
1280,1950,50,1,0,1,2,2,0,336,5,90,1042,3229
1284,2365,500,2,0,2,3,2,12,1572,4,80,1003,3648
1287,967,500,1,0,3,4,2,69,362,6,87,1052,2253
1293,1356,500,1,0,4,5,2,69,356,6,87,1052,2648
1294,1968,50,2,0,5,6,2,12,1562,4,80,1003,3261
1294,918,50,1,0,6,7,2,69,355,6,87,1052,2211
1295,2467,500,2,0,7,8,2,12,1561,4,80,1003,3761
1296,1070,50,1,0,8,9,1,0,320,3,84,905,2365
1297,2433,500,1,0,9,10,2,0,319,5,90,1042,3729
1298,2108,50,2,0,10,11,2,12,1558,4,80,1003,3405
1302,2564,500,1,0,11,12,2,0,314,5,90,1042,3865
1303,303,50,0,0,12,13,0,253,0,2,84,895,1605
1304,352,50,0,0,13,14,0,252,0,2,84,895,1655
1308,358,50,1,0,14,15,1,0,308,2,84,895,1665
1308,1404,500,1,0,15,16,2,69,341,6,87,1052,2711
1309,857,500,1,0,16,17,1,0,307,2,84,895,2165
1311,2890,500,2,0,17,18,3,217,2390,5,90,1042,4200
1314,954,50,1,0,18,19,2,69,335,6,87,1052,2267
1315,1551,500,1,0,19,20,1,0,301,3,84,905,2865
1318,2944,500,2,0,20,21,3,217,2383,5,90,1042,4261
