Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
152,500,500,0,0,0,0,0,0,0,0,89,2,651
189,500,500,0,0,0,0,0,463,0,0,89,2,688
214,502,500,1,0,0,0,3,1,2,1,85,95,715
252,502,500,1,0,0,0,4,0,2,1,85,95,753
294,501,500,1,0,0,0,3,0,2,1,85,95,794
297,51,50,1,0,0,0,3,1,2,0,89,2,347
311,501,500,1,0,0,0,2,1,2,1,85,95,811
328,52,50,1,0,0,0,1,0,2,0,89,2,379
339,53,50,1,0,0,0,1,38,3,1,85,95,391
360,52,50,1,0,0,0,1,18,2,0,89,2,411
434,52,50,1,0,0,0,3,1,2,0,89,2,485
443,503,500,1,0,0,0,2,0,3,0,89,2,945
449,502,500,1,0,0,0,1,495,2,1,85,95,950
451,537,500,1,0,0,1,1,458,37,1,85,95,987
453,842,500,1,0,0,1,26,458,35,1,85,95,1294
473,679,500,0,0,1,2,1,179,0,0,89,2,1151
590,149,50,0,0,0,2,0,62,0,1,85,95,738
593,626,500,1,0,1,3,1,35,126,1,85,95,1218
1024,50,50,0,0,0,0,0,128,0,3,84,905,1073
1047,52,50,1,0,0,0,2,0,2,3,84,905,1098
1083,50,50,0,0,0,0,0,69,0,2,84,895,1132
1092,52,50,1,0,0,0,4,0,2,2,84,895,1143
1113,501,500,1,0,0,0,2,29,2,2,84,895,1613
1149,50,50,0,0,0,0,0,3,0,5,90,1042,1198
1157,50,50,0,0,0,0,0,0,0,4,80,1003,1206
1180,52,50,1,0,0,0,4,0,2,4,80,1003,1231
1189,502,500,1,0,0,0,3,1,2,6,87,1052,1690
1194,52,50,1,0,0,0,1,0,2,6,87,1052,1245
1199,50,50,0,0,0,0,0,8,0,4,80,1003,1248
1210,50,50,0,0,0,0,0,0,0,5,90,1042,1259
1213,503,500,1,0,0,0,1,30,3,3,84,905,1715
1213,509,500,1,0,0,1,2,10,9,5,90,1042,1721
1216,69,50,1,0,0,2,2,0,19,3,84,905,1284
1224,75,50,1,0,0,1,2,0,25,6,87,1052,1298
1242,57,50,0,0,0,1,1,18,0,6,87,1052,1298
1250,510,500,0,0,0,0,0,10,0,2,84,895,1759
1250,537,500,1,0,0,1,1,0,37,5,90,1042,1786
1252,545,500,2,0,1,2,2,2,45,6,87,1052,1796
1267,82,50,2,0,1,2,2,2,30,3,84,905,1348
