Arrival Time,Time in System,Request Service Time,Steal Count,Original Queue,Queue Length,Total Queue Length,Queue Checks,Time Left of Task Ahead,Requeue Wait Time,job_id,tasks_num_of_single_job,task_generation_time,completion_time
114,50,50,0,0,0,0,0,0,0,0,89,2,163
123,50,50,0,0,0,0,0,41,0,0,89,2,172
145,52,50,1,0,0,0,2,1,2,0,89,2,196
153,502,500,1,0,0,0,5,0,2,0,89,2,654
205,500,500,0,0,0,0,0,0,0,0,89,2,704
272,500,500,0,0,0,0,0,433,0,1,85,95,771
273,51,50,1,0,0,0,4,0,2,1,85,95,323
278,502,500,1,0,0,0,4,375,2,0,89,2,779
306,502,500,1,0,0,0,4,1,2,0,89,2,807
309,502,500,1,0,0,0,3,0,2,1,85,95,810
322,51,50,1,0,0,0,1,487,2,1,85,95,372
342,503,500,1,0,0,0,2,466,3,0,89,2,844
365,52,50,1,0,0,0,1,444,2,1,85,95,416
377,503,500,1,0,0,0,1,431,3,1,85,95,879
385,85,50,1,0,0,0,1,391,35,0,89,2,469
428,94,50,1,0,0,0,1,339,44,0,89,2,521
473,552,500,1,0,0,0,1,286,52,0,89,2,1024
476,804,500,1,0,0,1,2,0,182,1,85,95,1279
478,830,500,1,0,1,2,2,286,47,0,89,2,1307
487,374,50,1,0,2,3,2,286,38,0,89,2,860
488,717,500,0,0,3,4,2,217,0,1,85,95,1204
491,404,50,1,0,4,5,2,286,34,0,89,2,894
494,214,50,1,0,5,6,2,0,164,0,89,2,707
499,709,500,1,0,6,7,2,0,159,0,89,2,1207
530,292,50,0,0,3,7,1,175,0,1,85,95,821
1000,50,50,0,0,0,0,0,205,0,2,84,895,1049
1007,51,50,1,0,0,0,2,0,2,3,84,905,1057
1011,503,500,1,0,0,0,2,0,3,3,84,905,1513
1025,52,50,1,0,0,0,1,487,2,3,84,905,1076
1038,502,500,1,0,0,0,1,474,2,3,84,905,1539
1044,506,500,0,0,0,0,0,161,0,2,84,895,1549
1084,502,500,1,0,0,0,2,428,2,3,84,905,1585
1094,52,50,1,0,0,0,1,418,2,2,84,895,1145
1150,53,50,1,0,0,0,1,361,3,3,84,905,1202
1154,551,500,1,0,0,0,1,309,51,3,84,905,1704
1154,101,50,0,0,0,1,1,51,0,6,87,1052,1254
1206,505,500,1,0,0,0,1,0,5,2,84,895,1710
1212,1426,500,2,0,0,0,4,478,926,5,90,1042,2637
1214,1430,500,1,0,0,1,3,472,930,6,87,1052,2643
1216,545,50,1,0,1,2,1,429,66,3,84,905,1760
1217,1038,50,1,0,2,3,3,472,927,6,87,1052,2254
1226,1035,500,1,0,3,4,1,429,56,3,84,905,2260
1234,356,50,1,0,4,5,2,204,76,5,90,1042,1589
1236,1096,500,1,0,5,6,1,429,46,3,84,905,2331
1237,518,500,0,0,6,7,0,18,0,2,84,895,1754
1238,848,500,1,0,7,8,2,204,72,5,90,1042,2085
1240,850,500,1,0,8,9,2,204,70,5,90,1042,2089
1240,1065,50,1,0,9,10,3,472,904,6,87,1052,2304
1242,90,50,1,0,10,11,1,429,40,2,84,895,1331
1244,961,500,1,0,11,12,2,204,66,5,90,1042,2204
1246,820,50,2,0,12,13,2,0,770,3,84,905,2065
1254,862,50,2,0,13,14,2,0,762,3,84,905,2115
1258,1358,500,2,0,13,14,3,24,834,4,80,1003,2615
1265,1090,50,1,0,14,15,4,472,879,6,87,1052,2354
1267,869,50,2,0,15,16,2,0,749,3,84,905,2135
1268,874,50,2,0,16,17,3,24,824,3,84,905,2141
1273,559,500,1,0,17,18,1,429,9,2,84,895,1831
1273,1037,500,1,0,18,19,2,204,37,5,90,1042,2309
1278,1532,500,1,0,19,20,4,472,866,6,87,1052,2809
1289,1566,500,1,0,9,20,3,472,855,6,87,1052,2854
1291,519,500,1,0,10,21,1,204,19,2,84,895,1809
1304,710,500,1,0,11,22,1,204,6,4,80,1003,2013
1317,283,50,0,0,5,22,0,438,0,2,84,895,1599
1317,883,500,0,0,6,23,0,438,0,5,90,1042,2199
1319,486,50,0,0,7,24,0,436,0,5,90,1042,1804
1324,326,50,0,0,8,25,0,431,0,3,84,905,1649
1324,376,50,0,0,9,26,0,431,0,4,80,1003,1699
1331,974,500,0,0,10,27,0,424,0,5,90,1042,2304
1865,385,50,0,0,5,12,1,440,0,8,87,1422,2249
1889,1227,500,1,0,6,13,2,472,255,7,89,1402,3115
1915,835,500,0,0,7,14,1,390,0,9,89,1809,2749
1957,807,500,1,0,8,15,2,0,307,9,89,1809,2763
1972,410,50,1,0,9,16,2,0,292,9,89,1809,2381
1989,893,500,1,0,10,17,2,0,275,9,89,1809,2881
2133,681,50,1,0,11,13,2,0,131,9,89,1809,2813
2158,706,50,1,0,5,12,1,0,106,9,89,1809,2863
2169,745,50,1,0,6,13,1,0,95,9,89,1809,2913
2173,759,50,1,0,7,14,1,0,91,9,89,1809,2931
2184,171,50,0,0,8,15,1,121,0,9,89,1809,2354
2188,217,50,0,0,9,16,1,117,0,9,89,1809,2404
2208,1147,500,1,0,9,15,2,476,432,10,83,2094,3354
2229,681,50,1,0,10,16,2,476,411,10,83,2094,2909
2230,675,500,0,0,11,17,1,75,0,9,89,1809,2904
2236,904,500,1,0,12,18,2,476,404,9,89,1809,3139
2255,705,50,1,0,12,18,2,476,385,10,83,2094,2959
2265,745,50,1,0,6,17,2,476,375,10,83,2094,3009
2268,792,50,1,0,7,18,2,476,372,10,83,2094,3059
2283,411,50,1,0,8,19,1,476,357,9,89,1809,2693
2290,904,500,1,0,9,20,1,476,350,9,89,1809,3193
2291,1269,500,1,0,10,21,2,476,349,10,83,2094,3559
2295,565,50,1,0,11,22,1,476,345,9,89,1809,2859
2321,1523,500,1,0,11,20,2,476,319,11,87,2207,3843
2323,1532,500,1,0,12,21,2,476,317,11,87,2207,3854
2326,924,500,0,0,13,22,1,29,0,11,87,2207,3249
2327,1289,500,1,0,14,23,2,476,313,10,83,2094,3615
2329,1311,500,1,0,15,24,2,476,311,10,83,2094,3639
2373,1032,500,0,0,15,22,1,32,0,11,87,2207,3404
2380,1037,500,1,0,16,23,2,0,537,11,87,2207,3416
2380,602,50,1,0,17,24,2,0,537,11,87,2207,2981
2403,841,50,1,0,18,24,2,476,237,10,83,2094,3243
2405,1077,500,1,0,19,25,2,0,512,11,87,2207,3481
2419,1498,500,1,0,19,25,2,0,498,11,87,2207,3916
2427,867,50,1,0,20,26,2,476,213,10,83,2094,3293
2435,1547,500,1,0,21,27,2,0,482,11,87,2207,3981
2449,1163,50,2,0,22,28,3,54,1113,11,87,2207,3611
2477,1635,500,2,0,23,29,3,54,1085,11,87,2207,4111
2482,862,50,1,0,24,30,2,476,158,10,83,2094,3343
2488,1628,500,2,0,25,31,3,54,1074,11,87,2207,4115
2494,1198,50,2,0,26,32,4,474,1148,11,87,2207,3691
2561,1856,500,1,0,27,33,4,0,356,11,87,2207,4416
2563,737,50,0,0,28,34,2,342,0,11,87,2207,3299
2567,1233,500,0,0,29,35,2,338,0,11,87,2207,3799
2572,883,50,0,0,30,36,2,333,0,11,87,2207,3454
2597,1358,500,0,0,31,37,2,308,0,11,87,2207,3954
2608,1586,500,1,0,32,38,3,422,1086,11,87,2207,4193
2648,1246,50,1,0,16,36,2,422,1046,11,87,2207,3893
2656,1699,500,1,0,17,37,2,422,1038,11,87,2207,4354
2660,1284,50,1,0,18,38,2,422,1034,11,87,2207,3943
2681,1313,50,1,0,19,39,2,422,1013,11,87,2207,3993
3482,1012,500,1,0,4,11,1,422,212,12,81,3378,4493
3491,1121,500,1,0,5,11,1,422,203,12,81,3378,4611
3526,640,50,1,0,6,12,1,422,168,12,81,3378,4165
3526,324,50,0,0,7,13,1,429,0,12,81,3378,3849
3533,817,500,0,0,8,14,1,422,0,12,81,3378,4349
3541,464,50,0,0,9,15,1,414,0,12,81,3378,4004
3574,910,500,1,0,10,15,2,433,410,12,81,3378,4483
3584,1333,500,1,0,11,16,2,433,400,12,81,3378,4916
3668,866,50,1,0,12,14,2,433,316,12,81,3378,4533
3679,905,50,1,0,13,15,2,433,305,12,81,3378,4583
3682,952,50,1,0,14,16,2,433,302,12,81,3378,4633
3703,981,50,1,0,7,16,1,433,281,12,81,3378,4683
3750,984,50,1,0,8,17,1,433,234,12,81,3378,4733
3752,753,500,0,0,9,18,1,203,0,12,81,3378,4504
3794,874,500,1,0,10,19,2,0,374,12,81,3378,4667
3825,419,50,1,0,10,19,2,0,343,12,81,3378,4243
3827,467,50,1,0,11,20,2,0,341,12,81,3378,4293
